"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","SSC-A_Gain","SSC-H_Gain","FSC-A","FSC-H","SSC-A","SSC-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","yellow green_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","yellow green_AreaScalingFactor","R670-A_Gain","R730-A_Gain","R780-A_Gain","B530-A_Gain","B710-A_Gain","V450-A_Gain","V525-A_Gain","V610-A_Gain","V670-A_Gain","Y590-A_Gain","Y615-A_Gain","Y710-A_Gain","Y780-A_Gain","R670-A","R730-A","R780-A","B530-A","B710-A","V450-A","V525-A","V610-A","V670-A","Y590-A","Y615-A","Y710-A","Y780-A","FSC-W_Gain","SSC-W_Gain","R670-H_Gain","R730-H_Gain","R780-H_Gain","B530-H_Gain","B710-H_Gain","V450-H_Gain","V525-H_Gain","V610-H_Gain","V670-H_Gain","Y590-H_Gain","Y615-H_Gain","Y710-H_Gain","Y780-H_Gain","FSC-W","SSC-W","R670-H","R730-H","R780-H","B530-H","B710-H","V450-H","V525-H","V610-H","V670-H","Y590-H","Y615-H","Y710-H","Y780-H","Time_Gain"
"11-JUN-2018",2018-06-11 16:21:20,"2018-06-11","16H 21M 20S","Unknown","2.16.0","Unknown","Unknown",650,650,260,260,109197.71875,65067.71875,102096.078125,65223.171875,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,631.239990234375,411.080017089844,391.300018310547,340.399993896484,276,544.949951171875,362.249969482422,373.799987792969,331.799987792969,323.5,413,360,282.5,650,260,450,464,390,466,471,420,388,500,406,625,641,525,400,109438,102627,575,426,403,350,293,491,375,320,267,328,338,365,293,NA
"08-JUN-2018",2018-06-08 08:59:32,"2018-06-08","8H 59M 32S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,78849.171875,NA,112785.8984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,617.700012207031,396.720001220703,374.100006103516,375.059997558594,319.600006103516,568.559997558594,386.399993896484,381.800018310547,314.640014648438,338.5,401,381,291.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07-JUN-2018",2018-06-07 09:44:58,"2018-06-07","9H 44M 58S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,81197.65234375,NA,112962.62109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,611.609985351562,391.5,376.709991455078,370.359985351562,312.079986572266,571.320007324219,394.679992675781,389.160003662109,313.720001220703,330,391,373.5,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06-JUN-2018",2018-06-06 08:57:24,"2018-06-06","8H 57M 24S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,81213.421875,NA,112481.3359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,632.489990234375,407.160003662109,389.325012207031,380.700012207031,327.119995117188,561.200012207031,402.040008544922,384.559997558594,328.440002441406,344,427,387,302.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-JUN-2018",2018-06-05 09:24:10,"2018-06-05","9H 24M 10S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,80026.109375,NA,112783.078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,615.960021972656,393.239990234375,376.709991455078,366.600006103516,300.799987792969,549.239990234375,393.760009765625,362.480010986328,296.239990234375,314.5,383.5,364.25,283.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-JUN-2018",2018-06-04 10:34:28,"2018-06-04","10H 34M 28S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,81606.84375,NA,111459.08984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,639.450012207031,415.860015869141,391.5,386.339996337891,334.639984130859,563.960021972656,402.040008544922,385.480010986328,331.200012207031,338.5,421,385.5,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-JUN-2018",2018-06-01 10:34:16,"2018-06-01","10H 34M 16S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,81737.5703125,NA,111991.6015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,638.580017089844,416.730010986328,397.589996337891,377.880004882812,324.299987792969,558.440002441406,389.160003662109,376.279998779297,319.240020751953,338.5,420,378,293.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-MAY-2018",2018-05-31 17:29:21,"2018-05-31","17H 29M 21S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,80383.83984375,NA,109414.58984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,643.364990234375,429.779998779297,410.205001831055,382.109985351562,344.510009765625,533.140014648438,357.880004882812,348.679992675781,341.780014038086,353.5,435,396,299.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-MAY-2018",2018-05-31 08:06:33,"2018-05-31","8H 6M 33S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,80288.390625,NA,110444.359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,640.320007324219,411.510009765625,389.760009765625,370.359985351562,318.190002441406,550.160034179688,385.480010986328,368.920013427734,308.200012207031,335,410.5,385.5,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-MAY-2018",2018-05-30 08:51:27,"2018-05-30","8H 51M 27S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,80879.3515625,NA,111539.9296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,628.140014648438,403.244995117188,381.059997558594,363.779998779297,307.380004882812,544.640014648438,378.119995117188,366.160003662109,297.160003662109,321.75,390,374,291.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25-MAY-2018",2018-05-25 09:56:51,"2018-05-25","9H 56M 51S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,80062.2109375,NA,110415.21875,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,614.220031738281,394.110015869141,368.880004882812,354.380004882812,297.040008544922,539.119995117188,372.600006103516,365.240005493164,300.380004882812,316,395,349.75,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24-MAY-2018",2018-05-24 08:34:47,"2018-05-24","8H 34M 47S","Unknown","LSRII","1","Administrator",610,NA,260,NA,81925.1484375,NA,114206.23828125,NA,60,0,20.46,40,0.87,0.94,0.92,0.5,450,464,390,466,471,420,388,500,406,625,641,525,400,636.840026855469,399.330017089844,374.970001220703,374.119995117188,324.769989013672,572.239990234375,395.600006103516,407.559997558594,316.480010986328,337.5,404,383,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-MAY-2018",2018-05-22 08:58:49,"2018-05-22","8H 58M 49S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,80764.8046875,NA,113565.15625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,659.460021972656,392.369995117188,374.100006103516,406.079986572266,338.399993896484,589.720031738281,405.720001220703,456.320007324219,349.600006103516,375,468,379.25,290.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-MAY-2018",2018-05-21 10:07:29,"2018-05-21","10H 7M 29S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,82951.44140625,NA,112130.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,635.099975585938,401.070007324219,376.709991455078,372.709991455078,313.489990234375,554.760009765625,380.880004882812,377.200012207031,302.220001220703,327.5,401,358,282.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-MAY-2018",2018-05-16 09:26:10,"2018-05-16","9H 26M 10S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,81354.94140625,NA,113680.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,622.919982910156,378.450012207031,369.75,369.420013427734,306.910003662109,561.200012207031,391.920013427734,404.800018310547,302.679992675781,331,401,362,287.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-MAY-2018",2018-05-14 11:58:19,"2018-05-14","11H 58M 19S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,82094.0546875,NA,113444.8359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,630.75,414.554992675781,384.540008544922,375.059997558594,311.139984130859,511.52001953125,341.320007324219,321.080017089844,295.320007324219,321,397.5,366,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-MAY-2018",2018-05-10 08:47:26,"2018-05-10","8H 47M 26S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,79213.953125,NA,113095.62890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,634.22998046875,403.679992675781,389.760009765625,370.359985351562,317.720001220703,546.019989013672,381.800018310547,391.920013427734,316.480010986328,335.5,405.75,377,295.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-MAY-2018",2018-05-09 09:17:16,"2018-05-09","9H 17M 16S","Unknown","2.16.0","Unknown","",610,NA,260,NA,78491.0234375,NA,110910.12890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,596.820007324219,373.230010986328,363.660003662109,360.959991455078,302.679992675781,540.960021972656,379.040008544922,399.279998779297,303.600006103516,322.5,380.5,361,286.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-MAY-2018",2018-05-08 08:05:42,"2018-05-08","8H 5M 42S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,75570.66796875,NA,110684.05859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,587.25,362.790008544922,342.779998779297,350.619995117188,286.700012207031,518.880004882812,358.800018310547,368,276,317,381.5,357,274.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07-MAY-2018",2018-05-07 09:56:33,"2018-05-07","9H 56M 33S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,79096.328125,NA,111994.890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,639.450012207031,400.200012207031,384.540008544922,380.700012207031,329.940002441406,553.840026855469,386.399993896484,425.040008544922,335.800018310547,360.5,428.5,392.5,303.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-MAY-2018",2018-05-01 08:11:52,"2018-05-01","8H 11M 52S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,76308.12109375,NA,109382.62890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,612.47998046875,375.839996337891,357.570007324219,345.920013427734,286.700012207031,499.559997558594,346.839996337891,351.440002441406,282.440002441406,309,366.5,361,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-APR-2018",2018-04-26 09:09:56,"2018-04-26","9H 9M 56S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,77395.421875,NA,110220.171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,642.929992675781,406.290008544922,388.890014648438,360.019989013672,304.559997558594,545.559997558594,379.960021972656,375.360015869141,305.440002441406,321.5,402.25,369.5,289.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25-APR-2018",2018-04-25 09:15:51,"2018-04-25","9H 15M 51S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,77984.30859375,NA,111033.26953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,651.630004882812,413.25,399.330017089844,367.540008544922,313.959991455078,542.799987792969,377.200012207031,371.679992675781,312.800018310547,341,427.5,381,304.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24-APR-2018",2018-04-24 10:02:09,"2018-04-24","10H 2M 9S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,77048.484375,NA,109521.74609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,621.179992675781,386.279998779297,372.360015869141,363.309997558594,312.079986572266,527.160034179688,372.600006103516,400.200012207031,312.800018310547,333,385.5,381,301.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-APR-2018",2018-04-23 09:34:29,"2018-04-23","9H 34M 29S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,75189.69921875,NA,107058.4765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,596.820007324219,369.75,347.130004882812,353.440002441406,300.799987792969,514.280029296875,361.559997558594,391.920013427734,301.760009765625,319.5,371,369.5,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-APR-2018",2018-04-20 17:53:21,"2018-04-20","17H 53M 21S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,80109.109375,NA,109375.578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,609,371.489990234375,360.179992675781,363.779998779297,290.459991455078,531.760009765625,373.52001953125,363.399993896484,308.200012207031,321.5,402.5,321,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-APR-2018",2018-04-20 11:32:18,"2018-04-20","11H 32M 18S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,77367,NA,106532.3203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,597.549987792969,374,357.425003051758,351.440002441406,290.720001220703,511.199981689453,359.099975585938,369,306.899993896484,310.904998779297,377.300018310547,339.080017089844,265.580017089844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19-APR-2018",2018-04-19 09:20:57,"2018-04-19","9H 20M 57S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,75057.05859375,NA,106668.0234375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,606.900024414062,370.600006103516,357.850006103516,335.800018310547,264.959991455078,495,342.899993896484,337.5,271.799987792969,294.490020751953,371.910003662109,328.300018310547,261.170013427734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-APR-2018",2018-04-18 08:53:51,"2018-04-18","8H 53M 51S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,76096.8203125,NA,108783.1015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,618.799987792969,377.400024414062,364.650024414062,353.279998779297,290.720001220703,494.099975585938,345.599975585938,367.199981689453,297.899993896484,316.540008544922,381.220001220703,349.369995117188,276.360015869141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-APR-2018",2018-04-17 09:22:44,"2018-04-17","9H 22M 44S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,76443.26953125,NA,105577.8203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,597.549987792969,376.550018310547,357,336.720001220703,264.040008544922,498.599975585938,350.099975585938,335.699981689453,271.799987792969,288.610015869141,363.335006713867,333.690002441406,261.660003662109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-APR-2018",2018-04-16 09:12:49,"2018-04-16","9H 12M 49S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,75206.70703125,NA,105516.640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,606.049987792969,382.5,356.150024414062,334.880004882812,273.239990234375,513.899963378906,359.099975585938,341.100006103516,275.399993896484,298.410003662109,377.790008544922,350.350006103516,273.910003662109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-APR-2018",2018-04-13 08:49:25,"2018-04-13","8H 49M 25S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,74782.359375,NA,105223.62109375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,594.150024414062,348.5,331.5,343.160003662109,262.200012207031,495.899993896484,354.599975585938,349.199981689453,296.100006103516,296.450012207031,371.910003662109,308.209991455078,241.080001831055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-APR-2018",2018-04-10 09:11:50,"2018-04-10","9H 11M 50S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,73271.1015625,NA,103540.48046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,571.200012207031,345.950012207031,334.900024414062,345,281.52001953125,472.5,339.299987792969,383.399993896484,304.199981689453,311.149993896484,361.619995117188,340.30500793457,271.459991455078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-APR-2018",2018-04-09 09:59:53,"2018-04-09","9H 59M 53S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,74932.83203125,NA,106169.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,578,355.300018310547,339.150024414062,345.920013427734,285.200012207031,455.399993896484,326.699981689453,365.399993896484,293.399993896484,299.880004882812,349.369995117188,343.490020751953,271.459991455078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-APR-2018",2018-04-05 10:29:20,"2018-04-05","10H 29M 20S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,78660.55078125,NA,110324.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,627.299987792969,389.300018310547,375.275009155273,360.640014648438,308.200012207031,500.399993896484,360.899993896484,387.449996948242,313.199981689453,334.179992675781,395.920013427734,377.790008544922,298.899993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-APR-2018",2018-04-02 10:25:41,"2018-04-02","10H 25M 41S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,76451.0625,NA,108591.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,611.150024414062,346.800018310547,332.775009155273,348.679992675781,277.839996337891,493.199981689453,354.599975585938,377.099975585938,307.799987792969,320.950012207031,383.425003051758,336.140014648438,262.149993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-MAR-2018",2018-03-29 12:38:12,"2018-03-29","12H 38M 12S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,75289.9375,NA,108220.984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,615.400024414062,352.75,339.150024414062,357.880004882812,289.800018310547,513.899963378906,369,394.199981689453,325.799987792969,336.630004882812,401.309997558594,343.980010986328,268.52001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-MAR-2018",2018-03-26 10:32:31,"2018-03-26","10H 32M 31S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,75064.02734375,NA,106577.3984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,563.975006103516,319.600006103516,307.700012207031,348.679992675781,275.080017089844,478.799987792969,342.899993896484,386.099975585938,306.899993896484,315.559997558594,366.52001953125,324.869995117188,253.820007324219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-MAR-2018",2018-03-23 09:07:49,"2018-03-23","9H 7M 49S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,73377.2890625,NA,106093.48046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,588.200012207031,338.300018310547,327.25,345,273.239990234375,460.799987792969,330.299987792969,364.5,300.600006103516,316.540008544922,373.380004882812,325.360015869141,253.820007324219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-MAR-2018",2018-03-22 15:12:37,"2018-03-22","15H 12M 37S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,78385.84765625,NA,108065.0390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,587.350036621094,363.800018310547,345.950012207031,347.760009765625,267.720001220703,494.099975585938,357.299987792969,342,297.899993896484,299.390014648438,378.279998779297,310.170013427734,243.040008544922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-MAR-2018",2018-03-20 08:20:37,"2018-03-20","8H 20M 37S","Unknown","LSRII","1","Administrator",610,NA,260,NA,70119.4296875,NA,95340.98046875,NA,59.61,0,20.81,39.54,0.85,0.92,0.9,0.49,450,464,390,466,471,420,388,500,406,625,641,525,400,577.150024414062,340,291.975006103516,336.720001220703,256.679992675781,464.399993896484,336.600006103516,285.299987792969,299.249984741211,333.200012207031,418.460021972656,367.990020751953,258.230010986328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19-MAR-2018",2018-03-19 09:21:41,"2018-03-19","9H 21M 41S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,76701.15625,NA,108253.1796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,635.799987792969,411.400024414062,393.550018310547,353.279998779297,302.679992675781,480.599975585938,346.5,348.299987792969,314.100006103516,317.52001953125,402.290008544922,368.480010986328,292.040008544922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-MAR-2018",2018-03-16 09:26:42,"2018-03-16","9H 26M 42S","Unknown","2.16.0","Unknown","Unknown",610,NA,260,NA,73265.359375,NA,108032.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,464,390,466,471,420,388,500,406,625,641,525,400,589.900024414062,370.600006103516,355.300018310547,327.52001953125,268.640014648438,451.799987792969,319.5,321.299987792969,275.399993896484,303.309997558594,380.730010986328,344.470001220703,265.580017089844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
