"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","SSC-A_Gain","SSC-H_Gain","FSC-A","FSC-H","SSC-A","SSC-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","yellow green_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","yellow green_AreaScalingFactor","R670-A_Gain","R730-A_Gain","R780-A_Gain","B530-A_Gain","B710-A_Gain","V450-A_Gain","V525-A_Gain","V610-A_Gain","V670-A_Gain","Y590-A_Gain","Y615-A_Gain","Y710-A_Gain","Y780-A_Gain","R670-A","R730-A","R780-A","B530-A","B710-A","V450-A","V525-A","V610-A","V670-A","Y590-A","Y615-A","Y710-A","Y780-A","FSC-W_Gain","SSC-W_Gain","R670-H_Gain","R730-H_Gain","R780-H_Gain","B530-H_Gain","B710-H_Gain","V450-H_Gain","V525-H_Gain","V610-H_Gain","V670-H_Gain","Y590-H_Gain","Y615-H_Gain","Y710-H_Gain","Y780-H_Gain","FSC-W","SSC-W","R670-H","R730-H","R780-H","B530-H","B710-H","V450-H","V525-H","V610-H","V670-H","Y590-H","Y615-H","Y710-H","Y780-H","Time_Gain"
"18-DEC-2019",2019-12-18 08:29:39,"2019-12-18","8H 29M 39S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,102198.80859375,61237.294921875,67700.63671875,58399.763671875,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,6887.7099609375,5546.47998046875,4897.669921875,6520.49975585938,7174.01977539062,6637.01025390625,6294.75,6901.88037109375,6941.1201171875,5213.69970703125,4965.2998046875,4097.02490234375,3744.89990234375,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,109044,76109.5,7338.5,5942,5243,7045,7875,7112.5,6997,7572,7100.5,7057,6717,5561,5065,NA
"17-DEC-2019",2019-12-17 10:17:03,"2019-12-17","10H 17M 3S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,104460,62974.01171875,118707.6015625,60722.34765625,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,6631.39013671875,5717.35986328125,5068.5498046875,7644.05029296875,7604.9501953125,7106.400390625,7080.48046875,7386.1201171875,7888.3203125,5556.14990234375,5342.85009765625,4516.19970703125,4153.94970703125,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,108351,126994,7630,6470,5748,8001,7903,7653,7638,7908,7149,7859,7431,6244,5767,NA
"17-DEC-2019",2019-12-17 10:16:21,"2019-12-17","10H 16M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,109724.25,66397.23046875,126026.953125,64979.03125,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7552.5400390625,6315.43994140625,5599.8798828125,8026.97534179688,7967.900390625,7636.68017578125,7449.84033203125,7807.8603515625,8660.5205078125,7869.14990234375,7430.1748046875,6249.599609375,5756.39990234375,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,108309,126386,7611,6449,5739,7997,7891,7649.5,7633,7873.5,7145,7850,7410.5,6238.5,5758,NA
"17-DEC-2019",2019-12-17 08:43:29,"2019-12-17","8H 43M 29S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,105016.5,61284.134765625,122315.00390625,59657.13671875,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,4916.35986328125,4333.85498046875,3614.28991699219,7547.150390625,7477.02514648438,6997.3203125,6919.56005859375,7297.56030273438,7666.92041015625,5261.1748046875,4947.74975585938,4240.57495117188,3893.39990234375,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,112685,132984.5,7400,6174.5,5485.5,8280,8224.5,7385,7376,7705,7193.5,7318.5,6902,5932,5427,NA
"16-DEC-2019",2019-12-16 10:22:54,"2019-12-16","10H 22M 54S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,107964.75,65836.9765625,113636.5,63927.73828125,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7256.169921875,6247.7998046875,5461.9296875,7548.85009765625,7970.4501953125,7393.68017578125,7323.48046875,7767.3603515625,8705.8798828125,7688.69970703125,7297.19970703125,6330.14990234375,5951.25,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,107574,117283,7248,6327,5560,7588,7949,7436,7535,7854,7251,7728,7347,6352,5988,NA
"16-DEC-2019",2019-12-16 10:22:09,"2019-12-16","10H 22M 9S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,102702.75,62456.55078125,107289.5546875,60644.23046875,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,6713.27001953125,5854.419921875,5105.0400390625,7157.85009765625,7649.150390625,6927.1201171875,6945.48046875,7310.5205078125,7850.5205078125,5607.44970703125,5310.89990234375,4619.25,4356.44970703125,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,107857,116666,7252,6333,5560,7590,7967,7433,7532,7866,7252,7732,7361,6364,5997,NA
"16-DEC-2019",2019-12-16 09:03:40,"2019-12-16","9H 3M 40S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,108936.75,64737.75390625,126766.640625,64966.81640625,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7593.4501953125,6446.76025390625,5605.10986328125,8077.52001953125,8382.8798828125,6084,6064.19970703125,6483.599609375,7214.39990234375,7267.47998046875,6911.080078125,6054.83984375,5645.64013671875,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,110324,127413,7225,6209,5422,8033,8279,7139,7286,7642,7147,7336,6988,6105,5706,NA
"16-DEC-2019",2019-12-16 09:03:00,"2019-12-16","9H 3M 0S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,104026.875,61550.16015625,120836.76171875,61879.02734375,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,6745.75512695312,5751.1201171875,5069.89501953125,7728.16015625,7873.35986328125,4477.05004882812,4729.94995117188,4918.05004882812,5598.89990234375,4112.90014648438,3874.19995117188,3627.35998535156,3241.0400390625,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,110960,127547,7240,6244,5461,8063,8295.5,7139,7296,7664.5,7216.5,7347,6995.5,6168.5,5776,NA
"13-DEC-2019",2019-12-13 17:44:42,"2019-12-13","17H 44M 42S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,104804.25,63604.10546875,118198.9609375,64234.5546875,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7378.6201171875,6711.81005859375,6003.14990234375,7487.919921875,7824.9599609375,5867.099609375,5840.099609375,6166.7998046875,6426.89990234375,5892.47998046875,5463.47998046875,4814.919921875,4650.7998046875,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,108191,120201,7524,6908,6170,7511,7929,7532,7583,7875,7145,8230,7673,6736,6499,NA
"13-DEC-2019",2019-12-13 16:44:01,"2019-12-13","16H 44M 1S","Unknown","LSRII","1","Administrator",570,570,270,270,103882.5,63026.5,116545,62464.412109375,56,0,19.8,38.5,0.93,0.88,0.9,0.44,484,510,425,498,505,471,425,546,455,630,664,570,452,7291.6650390625,6879.2099609375,6198.4501953125,7291.68017578125,8049.36010742188,5816.24975585938,5772.14965820312,6118.19970703125,6427.34985351562,5813.5,5444.1201171875,4893.23974609375,4819.53979492188,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,108336,121983.5,7520.5,7125.5,6427,7525,8101,7553,7545,7937,7314.5,8197,7656,6896,6784.5,NA
"13-DEC-2019",2019-12-13 16:30:00,"2019-12-13","16H 30M 0S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,105022.5,64527.703125,122357.8359375,65605.0625,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7414.89013671875,7173.08984375,6434.669921875,7516.080078125,8023.83984375,1011.59997558594,1039.5,1132.19995117188,2043,1310.31994628906,1363.11999511719,1206.47998046875,1141.35998535156,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,106468,121649,7540,7287,6540,7504,7994,3064,3305,3503,4393,5731,5706,5173,4967,NA
"13-DEC-2019",2019-12-13 09:17:12,"2019-12-13","9H 17M 12S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,106771.125,61930.30078125,113996.95703125,61075.060546875,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,6879.67504882812,6246.34497070312,5531.64013671875,7520.47998046875,8241.2001953125,5600.69970703125,5659.19970703125,5880.14965820312,6582.14965820312,5161.64013671875,4847.47998046875,4558.17993164062,4287.13989257812,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,113091.5,123172.5,7247,6599,5958,7911,8506.5,6986.5,7096.5,7396,7122,7695,7242,6734,6506,NA
"12-DEC-2019",2019-12-12 08:52:35,"2019-12-12","8H 52M 35S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,107835,64776.583984375,115743.76171875,64644.390625,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7549.27514648438,6818.29516601562,6228.2099609375,7758.9599609375,8524.5595703125,6042.599609375,5955.2998046875,6348.14965820312,7241.39990234375,7390.01977539062,6963.43994140625,6524.09985351562,6363.49975585938,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,109114,117831.5,7175,6564,6017,7718,8441.5,6918,6995,7316,7105.5,7508,7078.5,6618,6477,NA
"12-DEC-2019",2019-12-12 08:51:59,"2019-12-12","8H 51M 59S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,106701.75,64330.75,111827.7578125,64242.99609375,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7426.05029296875,6682.05029296875,6114.75,7648.080078125,8451.51953125,5924.69970703125,5822.099609375,6192,7119.89990234375,7348.8798828125,6927.35986328125,6469.31982421875,6329.83984375,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,109707,115098,7069,6444,5913,7683,8463,6864,6928,7245,7088,7535,7116,6639,6509,NA
"11-DEC-2019",2019-12-11 08:43:55,"2019-12-11","8H 43M 55S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,109185.75,64848.80859375,112834.4765625,64799.359375,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7750.6201171875,7108.919921875,6417.93017578125,7864.56005859375,8790.3203125,6194.69970703125,6093.89990234375,6526.7998046875,7278.2998046875,7145.60009765625,6725.83984375,6439.39990234375,6297.27978515625,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,110333,114827,7389,6871,6230,7796,8677,7498,7541,7941,7324,7165,6764,6445,6328,NA
"11-DEC-2019",2019-12-11 08:42:46,"2019-12-11","8H 42M 46S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,108352.5,64754.046875,111693.1171875,64716.1953125,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7712.490234375,7050.330078125,6393.75,7810.8798828125,8738.400390625,6154.19970703125,6057.89990234375,6436.7998046875,7235.099609375,7077.83984375,6665.56005859375,6377.7998046875,6245.35986328125,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,110400,114007,7346,6813,6191,7776,8665,7493,7529,7917,7336,7157,6779,6452,6329,NA
"10-DEC-2019",2019-12-10 08:51:37,"2019-12-10","8H 51M 37S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,112470.75,65044.12109375,121999.6796875,65126.5703125,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7913.3701171875,7500.4501953125,6762.0302734375,8171.68017578125,9129.1201171875,6073.19970703125,5976.89990234375,6459.2998046875,7365.599609375,7190.47998046875,6790.080078125,6643.1201171875,6533.56005859375,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,113546,123548,7730,7411,6712,8057,8947,7458,7514,7965,7418,7206,6814,6618,6534,NA
"10-DEC-2019",2019-12-10 08:51:03,"2019-12-10","8H 51M 3S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,112402.5,65031.71484375,118823.7578125,65094.453125,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7848.27001953125,7413.9599609375,6666.240234375,8103.0400390625,9100.080078125,6036.2998046875,5941.7998046875,6381.89990234375,7309.7998046875,7124.0400390625,6710.43994140625,6579.759765625,6442.47998046875,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,113605,120853,7662,7325,6596,8038,8959,7455,7511,7951,7427,7206,6819,6619,6541,NA
"09-DEC-2019",2019-12-09 09:04:45,"2019-12-09","9H 4M 45S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,111581.625,64865.359375,122339.80078125,64982.251953125,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7616.7001953125,7112.17504882812,6528.60009765625,8114.47998046875,8891.9599609375,6094.7998046875,6006.599609375,6451.19970703125,7255.7998046875,7443.919921875,7024.60009765625,6626.39990234375,6593.17993164062,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,112913.5,124203.5,7295,6894,6343,8026,8720.5,7325,7400,7807.5,7270.5,7566,7132.5,6711,6706.5,NA
"09-DEC-2019",2019-12-09 09:04:04,"2019-12-09","9H 4M 4S","Unknown","LSRII","1","Administrator",570,570,270,270,111325.125,64949.8671875,120592.12109375,65021.7109375,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44,484,510,425,498,505,471,425,546,455,630,664,570,452,7545.08984375,7029.40502929688,6454.2001953125,8073.1201171875,8844,6057,5978.24975585938,6367.0498046875,7148.69970703125,7324.68017578125,6858.05981445312,6490.21997070312,6448.86010742188,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,112972,123420,7198,6792,6259,8009.5,8723.5,7345,7406.5,7832,7260,7574,7117.5,6703,6678.5,NA
"06-DEC-2019",2019-12-06 08:31:01,"2019-12-06","8H 31M 1S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,110245.875,64246.1640625,114634.51953125,64083.125,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7766.89501953125,7361.8798828125,6772.72509765625,7808.23974609375,8913.51953125,5885.5498046875,5856.74975585938,6351.2998046875,7218,7334.7998046875,6941.43994140625,6814.93994140625,6759.49975585938,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,112562.5,118019.5,7439,7134,6584,7820,8873,6678.5,6811,7231,7099.5,7312.5,6915,6773.5,6738,NA
"06-DEC-2019",2019-12-06 08:30:22,"2019-12-06","8H 30M 22S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,104462.625,60876.595703125,106463.71875,59591.1953125,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7167.51025390625,6806.205078125,6276.56982421875,7359,8417.64013671875,4785.2998046875,5040.89990234375,5404.5,6212.69970703125,5225.65991210938,4922.27978515625,4823.72021484375,4847.919921875,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,112669,117731.5,7438,7158.5,6606,7784,8862,6653,6775,7196,7112,7294,6902,6786,6774,NA
"05-DEC-2019",2019-12-05 08:31:59,"2019-12-05","8H 31M 59S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,107812.5,64939.82421875,114306.71875,65196.63671875,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7544.16015625,7194.47998046875,6680.18994140625,7586.47998046875,8918.7998046875,5931.89990234375,5887.7998046875,6322.5,7108.19970703125,6603.52001953125,6204.43994140625,6212.7998046875,6217.64013671875,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,110214,115527,7195,6960,6486,7524,8775,6820,6925,7382,7058,6708,6281,6298,6320,NA
"05-DEC-2019",2019-12-05 08:31:47,"2019-12-05","8H 31M 47S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,105188.625,64013.005859375,109903.640625,64605.3203125,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,7559.0400390625,7239.58520507812,6729.94506835938,7441.27978515625,8722.5595703125,5873.39990234375,5836.5,6303.14965820312,7116.74975585938,6704.05981445312,6309.16015625,6294.19995117188,6315.31982421875,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,107537.5,110552,7297.5,7071.5,6599,7415,8679,6775,6889,7301,7071,6681,6288.5,6260,6296.5,NA
"04-DEC-2019",2019-12-04 09:23:51,"2019-12-04","9H 23M 51S","Unknown","LSRII","1","Administrator",570,570,270,270,112762.875,65542.1875,112565.640625,65656.3125,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44,484,510,425,498,505,471,425,546,455,630,664,570,452,7964.52001953125,7832.4599609375,7278.18017578125,7802.52001953125,9129.1201171875,6069.599609375,6040.34985351562,6487.19970703125,7309.7998046875,7556.1201171875,7126.01977539062,7072.56005859375,7116.1201171875,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,113034.5,112492.5,7822,7746,7224,7611,8887,7144,7268.5,7676,7217,7680,7266.5,7172,7225,NA
"04-DEC-2019",2019-12-04 09:22:52,"2019-12-04","9H 22M 52S","Unknown","LSRII","1","Administrator",570,570,270,270,112065.75,65651.0078125,114717.6796875,65853.9375,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44,484,510,425,498,505,471,425,546,455,630,664,570,452,7964.52001953125,7835.25,7280.97021484375,7838.16015625,9085.1201171875,6074.099609375,6058.7998046875,6467.39990234375,7271.099609375,7478.23974609375,7045.7197265625,6988.9599609375,7017.1201171875,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,112653,115197,7790,7727,7199,7658,8841,7159,7301,7688,7220,7652,7231,7160,7196,NA
"03-DEC-2019",2019-12-03 08:45:46,"2019-12-03","8H 45M 46S","Unknown","LSRII","1","Administrator",570,570,270,270,110946,65309.09375,116984.5625,65360.6640625,54.16,0,17.94,38.4,0.93,0.88,0.9,0.44,484,510,425,498,505,471,425,546,455,630,664,570,452,7991.490234375,7397.22021484375,6614.16015625,7901.52001953125,8797.3603515625,6087.599609375,6105.599609375,6480,7355.69970703125,7517.39990234375,7081.7998046875,6628.60009765625,6318.39990234375,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,111433,118158,7831,7339,6586,7764,8614,7171,7356,7683,7281,7528,7089,6617,6337,NA
"03-DEC-2019",2019-12-03 08:44:44,"2019-12-03","8H 44M 44S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,105187.5,61847.1484375,107167.28125,60817.49609375,NA,NA,NA,NA,NA,NA,NA,NA,484,510,425,498,505,471,425,546,455,630,664,570,452,6890.3701171875,6189.14990234375,5528.85009765625,7340.080078125,8206,4238.10009765625,4120.19970703125,4671.89990234375,5373.89990234375,5413.31982421875,5101.35986328125,4772.68017578125,4556.64013671875,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,111427,116185,7841,7358,6574,7752,8623,7146,7338,7688,7285,7536,7081,6621,6337,NA
"02-DEC-2019",2019-12-02 12:52:08,"2019-12-02","12H 52M 8S","Unknown","LSRII","1","Administrator",570,570,270,270,107900.25,65941.375,113717.5625,66110.0234375,54.2,0,17.94,38,0.93,0.88,0.9,0.44,484,510,425,498,505,471,425,546,455,630,664,570,452,8015.205078125,7379.55029296875,6637.41015625,7716.7197265625,8679,6099.2998046875,6003,6494.39990234375,7310.69970703125,7129.97998046875,6753.56005859375,6285.17993164062,6135.13989257812,570,270,484,510,425,498,505,471,425,546,455,630,664,570,452,107390.5,113280,7805,7277,6568,7491,8365.5,7479,7530.5,8006,7396.5,7276.5,6883.5,6412.5,6273.5,NA
