"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","SSC-A_Gain","SSC-H_Gain","FSC-A","FSC-H","SSC-A","SSC-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","yellow green_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","yellow green_AreaScalingFactor","R670-A_Gain","R730-A_Gain","R780-A_Gain","B530-A_Gain","B710-A_Gain","V450-A_Gain","V525-A_Gain","V610-A_Gain","V670-A_Gain","Y590-A_Gain","Y615-A_Gain","Y710-A_Gain","Y780-A_Gain","R670-A","R730-A","R780-A","B530-A","B710-A","V450-A","V525-A","V610-A","V670-A","Y590-A","Y615-A","Y710-A","Y780-A","FSC-W_Gain","SSC-W_Gain","R670-H_Gain","R730-H_Gain","R780-H_Gain","B530-H_Gain","B710-H_Gain","V450-H_Gain","V525-H_Gain","V610-H_Gain","V670-H_Gain","Y590-H_Gain","Y615-H_Gain","Y710-H_Gain","Y780-H_Gain","FSC-W","SSC-W","R670-H","R730-H","R780-H","B530-H","B710-H","V450-H","V525-H","V610-H","V670-H","Y590-H","Y615-H","Y710-H","Y780-H","Time_Gain"
"23-DEC-2021",2021-12-23 09:00:42,"2021-12-23","9H 0M 42S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,32640.66015625,66648.84375,78660,66088.015625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9328.689453125,6588.7998046875,7148.27978515625,11064,11295.2001953125,9190.7998046875,10176.48046875,8542.560546875,11442.990234375,17604.630859375,7980.80029296875,10201.75,9539.98046875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,32108,77841,9737,6927,7577,10880,11092,9145,10361,8521,9414,17376,7888,10008,9403,NA
"23-DEC-2021",2021-12-23 08:57:42,"2021-12-23","8H 57M 42S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,32608.1005859375,66521.90234375,77610.3984375,65533.998046875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8407.8193359375,6014.7646484375,6553.65478515625,10984,11174.8002929688,8873.33984375,9885.66015625,8266.72509765625,10652.115234375,14297.9306640625,6485.90502929688,8187.84497070312,7715.490234375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,32108.5,77477.5,9748,6906.5,7547,10913,11112.5,9132,10313.5,8512,9400,17320.5,7866.5,10013,9377,NA
"22-DEC-2021",2021-12-22 08:47:18,"2021-12-22","8H 47M 18S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,31618.3505859375,66327.07421875,78336.40234375,65741.453125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9352.830078125,6580.27978515625,7115.974609375,11029.2001953125,11315.2001953125,9186.3603515625,10120.98046875,8574.75,11415.240234375,17682.4609375,7987.46508789062,10263.8852539062,9681.88037109375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,31230,78186,9788,6938,7551,10923.5,11146.5,9187.5,10371,8634.5,9387,17341.5,7850.5,10016,9482.5,NA
"22-DEC-2021",2021-12-22 08:45:49,"2021-12-22","8H 45M 49S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,31655.720703125,66269.2265625,77222.40234375,65155.203125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8062.759765625,5561.4296875,6219.95458984375,10952.7998046875,11160.3999023438,8907.19482421875,9978.900390625,8337.2099609375,10656,14169.5751953125,6301.86499023438,7950.91528320312,7711.18994140625,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,31294.5,77771,9756,6914,7550,10945,11161,9199,10455,8617,9383,17329,7853,10014,9476,NA
"21-DEC-2021",2021-12-21 08:09:26,"2021-12-21","8H 9M 26S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,31777.8203125,66360.84375,78688.8046875,65695.1953125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9524.6494140625,6855.759765625,7437.25,11156.7998046875,11483.2001953125,9193.0205078125,10173.150390625,8652.4501953125,11447.4296875,17884.990234375,8099.47998046875,10571.98046875,10066.2998046875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,31398,78589,9881,7169,7822,11054,11330,9160,10366,8679,9430,17504,7945,10295,9840,NA
"21-DEC-2021",2021-12-21 08:07:57,"2021-12-21","8H 7M 57S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,31756.361328125,66158.0625,77320.8046875,65052.4140625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8322.6201171875,5878.08984375,6404.90966796875,11027.2001953125,11276.7998046875,8862.240234375,9924.509765625,8368.2900390625,10623.810546875,14302.66015625,6372.60009765625,8197.9501953125,7874.16015625,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,31504,77966,9837,7150,7804,11062,11329,9149,10371,8654,9426,17425,7905,10261,9813,NA
"20-DEC-2021",2021-12-20 15:45:52,"2021-12-20","15H 45M 52S","Unknown","LSRII","1","Administrator",570,570,260,260,32114.8896484375,67330.28515625,80330.80078125,66979.26953125,61.11,0,20.66,40.87,0.71,0.8,1.11,0.43,467,473,408,518,532,491,439,554,461,688,664,597,489,9500.509765625,6849.0146484375,7465.64990234375,11292.7998046875,11654.0004882812,9393.9296875,10254.1796875,8719.0498046875,11652.7802734375,18036.99609375,8128.72021484375,10679.0502929688,10111.4501953125,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,31290.5,78767.5,9796.5,7124.5,7830,10961,11303.5,9315,10398,8691,9492,17590.5,7913,10324,9806,NA
"20-DEC-2021",2021-12-20 15:43:35,"2021-12-20","15H 43M 35S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,32072.33984375,67270.8203125,79685.6015625,66482.328125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9129.8896484375,6563.23974609375,7158.2197265625,11192,11555.2001953125,9111.990234375,10038.83984375,8518.1396484375,10971.240234375,15374.650390625,6961.7001953125,9036.8798828125,8621.5,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,31243,78684,9843,7131,7811,10992,11335,9335,10436,8751,9515,17536,7939,10317,9848,NA
"16-DEC-2021",2021-12-16 08:23:14,"2021-12-16","8H 23M 14S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,45244.33984375,65890.46875,73154.3984375,64545.171875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9893.1396484375,7290.98974609375,8231.740234375,10125.6005859375,10548.7998046875,9143.0703125,9992.2197265625,8383.830078125,11278.7099609375,17126.900390625,7452.76025390625,10618.419921875,10221.5302734375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45060,74048,9680,7203,8179,10186,10598,8923,9947,8133,8887,16932,7369,10432,10067,NA
"16-DEC-2021",2021-12-16 08:22:15,"2021-12-16","8H 22M 15S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,44133.970703125,64283.287109375,70299.203125,62182.076171875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9062.439453125,6657.669921875,7548.7197265625,9732.7998046875,10121.6005859375,8662.4404296875,9583.740234375,7908.75,10069.919921875,12943.4306640625,5661.38012695312,7949.41015625,7692.48510742188,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45048,73922,9711,7191,8175,10210,10559,8914,9952,8126,8880,16916,7373,10444.5,10057,NA
"15-DEC-2021",2021-12-15 08:41:25,"2021-12-15","8H 41M 25S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,45729.78125,65688.78515625,72876.00390625,64261.916015625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9851.9599609375,7398.90966796875,8412.080078125,10100.7998046875,10592,9322.8896484375,10278.6005859375,8607.4951171875,11293.140625,17338.4609375,7543.48999023438,10755.58984375,10480.60546875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45635,74276.5,9612.5,7290,8326,10217,10674,9368,10563,8638.5,9332,17322.5,7533,10665,10445,NA
"15-DEC-2021",2021-12-15 08:38:39,"2021-12-15","8H 38M 39S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,44678.98046875,64189.03125,70790.3984375,62450.875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9046.8193359375,6813.15966796875,7748.93994140625,9759.2001953125,10145.6005859375,8875.560546875,9839.0400390625,8172.93017578125,10135.41015625,13198.419921875,5693.6298828125,8023.3701171875,7972.63037109375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45631,74290,9682,7315,8371,10273,10722,9374,10547,8662,9328,17368,7561,10729,10505,NA
"14-DEC-2021",2021-12-14 08:01:03,"2021-12-14","8H 1M 3S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,48315.33984375,65779.734375,73929.6015625,64266.60546875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,10191.33984375,7717.69970703125,8862.9296875,10268,10865.6005859375,9417.240234375,10391.8203125,8610.2705078125,11421.900390625,17300.189453125,7541.77001953125,11051.4306640625,10814.0703125,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,48143,75321,9990,7637,8816,10394,10978,9368,10568,8587,9360,17023,7432,10805,10601,NA
"14-DEC-2021",2021-12-14 07:58:21,"2021-12-14","7H 58M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,47177.21875,64242.3671875,71781.6015625,62706.640625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9401.109375,7077.27978515625,8182.03955078125,10034.400390625,10565.6005859375,8962.1396484375,9974.4599609375,8179.59033203125,10235.310546875,13192.400390625,5751.68017578125,8395.3203125,8255.140625,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,48128,75049,10075,7679,8863,10431,11007,9368,10565,8570,9350,16901,7380,10784,10580,NA
"13-DEC-2021",2021-12-13 09:39:01,"2021-12-13","9H 39M 1S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,46025.78125,65955.859375,73832,64584.6171875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9970.529296875,7591.31982421875,8470.2998046875,10358.400390625,10699.2001953125,9686.9697265625,10553.8798828125,8750.1298828125,11498.490234375,16638.849609375,7297.5302734375,10724.6298828125,10475.23046875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45749,74847,9826,7541,8473,10430,10738,9729,10835,8779,9461,16533,7256,10588,10373,NA
"13-DEC-2021",2021-12-13 09:36:28,"2021-12-13","9H 36M 28S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,44948.7109375,64419.3046875,71974,63014.228515625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9159.7099609375,6990.3046875,7807.15966796875,10099.6000976562,10348.7998046875,9213.55517578125,10113.7651367188,8331.66015625,10277.490234375,12706.9306640625,5611.71508789062,8134.31005859375,7983.38037109375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45710,74817,9835,7547.5,8458,10435,10742.5,9716,10798,8776,9422,16520,7264,10598.5,10371.5,NA
"10-DEC-2021",2021-12-10 08:22:10,"2021-12-10","8H 22M 10S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,46107.181640625,65800.9609375,73991.6015625,64395.412109375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9919.41015625,7655.9296875,8646.3798828125,10305.6005859375,10741.6005859375,9609.2705078125,10385.16015625,8624.7001953125,11449.0952148438,16750.650390625,7331.93017578125,10913.615234375,10699.044921875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45915.5,75298,9728,7572,8612,10406,10817,9592,10605,8577,9376,16649,7284,10793,10608,NA
"10-DEC-2021",2021-12-10 08:19:58,"2021-12-10","8H 19M 58S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,44991.630859375,64188.748046875,71342,62459.18359375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9116.3994140625,7009.11962890625,7952,9988,10344,9139.740234375,9998.8798828125,8188.47021484375,10316.33984375,12766.2705078125,5614.94018554688,8282.22998046875,8157.53002929688,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45914.5,74877,9766,7573,8617,10431.5,10852,9592,10623,8626.5,9389,16637.5,7291.5,10825,10638.5,NA
"09-DEC-2021",2021-12-09 12:03:42,"2021-12-09","12H 3M 42S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,46600.01953125,66930.9296875,75343.203125,65885.6640625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,10179.9794921875,7075.14990234375,7883.83984375,10424.7998046875,10364.7998046875,9811.2900390625,10457.310546875,8683.5302734375,11603.9404296875,16788.919921875,7319.89013671875,9966.1103515625,9291.4404296875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45656,74961,9986,6990,7842,10299,10198,9668,10533,8572,9310,16574,7236,9755,9158,NA
"09-DEC-2021",2021-12-09 12:01:37,"2021-12-09","12H 1M 37S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,45658,65287.046875,73734.3984375,64157.55859375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8555.5,5928.5,6622.169921875,10123.2001953125,10047.2001953125,9337.3203125,10045.5,8288.3701171875,10578.2998046875,12443.33984375,5428.3203125,7488.4501953125,6910.5302734375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,45852,75262,9935,6955,7795,10344,10249,9708,10566,8622,9315,16579,7234,9768,9157,NA
"08-DEC-2021",2021-12-08 17:16:09,"2021-12-08","17H 16M 9S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,50482.0625,64931.375,72041.6015625,63245.1953125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9025.51953125,6554.009765625,7344.23974609375,9896,9961.6005859375,9256.2900390625,9983.33984375,8214,10412.91015625,12942.5703125,5674.7099609375,7792.4599609375,7497.47998046875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,51011,74554,9735,7129,7999,10263,10318,9719,10630,8644,9447,16693,7282,10029,9618,NA
"08-DEC-2021",2021-12-08 16:33:29,"2021-12-08","16H 33M 29S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,51971.625,66758.29296875,76552.14453125,66720.08203125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,10145.9052734375,7446.72998046875,8373.10009765625,10787.9248046875,10997.0849609375,9853.03466796875,10736.1298828125,8965.98486328125,11876.8647460938,17093.5595703125,7430.5,10663.8403320312,10387.9599609375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,51050.5,75325.5,9978.5,7383,8364.5,10497.5,10738.5,9728,10819,8879.5,9602,16409,7139,10176.5,9943,NA
"06-DEC-2021",2021-12-06 09:29:24,"2021-12-06","9H 29M 24S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,50184,64679.6484375,70244.97265625,63725.640625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9634.17529296875,7044.5,7685.4404296875,9853.3447265625,10147.9951171875,9065.42529296875,10064.91015625,8478.95458984375,11518.6547851562,16111.4799804688,7052.53979492188,10041.8999023438,9531.93994140625,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,50840,72138,9575,7059,7748.5,10041,10311,9103,10338,8528.5,9478.5,16195,7102,10034,9549.5,NA
"06-DEC-2021",2021-12-06 09:27:50,"2021-12-06","9H 27M 50S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,49065,63284.86328125,67420.0703125,61689.970703125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,7873.7802734375,5930.52001953125,6492.98510742188,9576.5400390625,9711.830078125,8495.33984375,9591.4404296875,7903.2197265625,10013.4946289062,10806.3999023438,4594.26000976562,6605.49975585938,6149.21997070312,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,50785,71552.5,9542,7026,7723.5,10017.5,10294,9096,10358,8473.5,9450.5,16170,7080.5,10015,9513.5,NA
"03-DEC-2021",2021-12-03 08:50:46,"2021-12-03","8H 50M 46S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,52192.5,64531.56640625,71032.640625,63686.875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9850.6201171875,7609.52001953125,8721.310546875,9876.169921875,10602.419921875,9084.0703125,10142.8798828125,8487.4296875,11584.759765625,16406.0595703125,7178.16015625,10881.8598632812,10804.6396484375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,53016,73197.5,9777,7609,8803,10082,10796.5,9208.5,10509,8641.5,9690.5,16229.5,7108,10711,10658.5,NA
"03-DEC-2021",2021-12-03 08:49:47,"2021-12-03","8H 49M 47S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,51221.25,63265.90234375,69412.8984375,62499.19140625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8583.33984375,6637.16015625,7520.4599609375,9651.240234375,10247.1796875,8603.8203125,9719.1298828125,8062.5498046875,10179.0400390625,11928.83984375,5229.39990234375,7643.23974609375,7648.52001953125,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,53047,72775,9765,7589,8782,10099,10772,9200,10522,8646,9651,16221,7104,10728,10664,NA
"02-DEC-2021",2021-12-02 11:49:20,"2021-12-02","11H 49M 20S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,51144,65219.03515625,70723.46875,64301.64453125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9130.1103515625,7111.66015625,8132.2001953125,9746.689453125,10606.5693359375,9142.830078125,10079.599609375,8377.8203125,11438.990234375,16277.7998046875,7101.16015625,10732.4794921875,10682.3203125,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,51401,72117,9587,7534,8667,9854,10653,9140,10293,8401,9366,16381,7158,10729,10714,NA
"02-DEC-2021",2021-12-02 11:48:06,"2021-12-02","11H 48M 6S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,49935,63807.716796875,68752.21875,62666.9921875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8123.07543945312,6335.30493164062,7267.150390625,9457.01953125,10205.6796875,8651.2802734375,9548.5,7930.33984375,9990.330078125,11779.4599609375,5263.27978515625,7646.97998046875,7849.38012695312,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,51281,71888,9563,7515,8651,9806,10639.5,9111,10228,8383.5,9335,16345,7156,10716,10701,NA
"01-DEC-2021",2021-12-01 08:56:27,"2021-12-01","8H 56M 27S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,57173.625,64903.732421875,70522.19140625,63763.44921875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9709.73046875,6891.56518554688,7552.580078125,9890.69482421875,9968.71484375,9076.16015625,10136.099609375,8493.080078125,11483.0595703125,16463.259765625,7187.39990234375,9864.580078125,9269.919921875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,57684.5,72355.5,9522.5,6829.5,7538,10057,10113.5,9169,10479,8626.5,9632,16555,7240.5,9874,9303.5,NA
"01-DEC-2021",2021-12-01 08:55:08,"2021-12-01","8H 55M 8S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,55742.625,63553.966796875,68225.16796875,62251.724609375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8502.67529296875,6130.90502929688,6654.31518554688,9551.6396484375,9531.7197265625,8597.60498046875,9674.49462890625,7998.705078125,10279.6103515625,11932.3598632812,5207.83984375,6886.65991210938,6541.919921875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,57477,71742.5,9506.5,6791,7507,10031,10063,9116,10416,8545.5,9609.5,16486,7227,9850,9278.5,NA
"30-NOV-2021",2021-11-30 09:11:34,"2021-11-30","9H 11M 34S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,57582.75,64565.6015625,69336.5390625,63290.546875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9423.5703125,6647.38037109375,7435.7802734375,9678.6298828125,9776.5693359375,8957.509765625,9951.91015625,8272.7294921875,11306.7802734375,16052.51953125,7013.60009765625,9565.599609375,9074.1201171875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,58435,71789,9431,6706,7528,9934,9987,9088,10311,8429,9574,16188,7088,9593,9129,NA
"30-NOV-2021",2021-11-30 09:10:13,"2021-11-30","9H 10M 13S","Unknown","LSRII","1","Administrator",570,570,260,260,56506.5,63441.18359375,68332.2421875,62087.6875,58.58,0,19.88,39.6,0.73,0.83,1.13,0.44,467,473,408,518,532,491,439,554,461,688,664,597,489,7171.52001953125,4895.38037109375,5753.13037109375,9510.1396484375,9463.66015625,8538.2802734375,9571.099609375,7871.580078125,9925.919921875,10657.6796875,4517.47998046875,6006.8798828125,5979.60009765625,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,58384,72079,9439,6750,7582,9951,10018,9106,10351,8467,9591,16253,7116,9644,9176,NA
"29-NOV-2021",2021-11-29 09:14:06,"2021-11-29","9H 14M 6S","Unknown","LSRII","1","Administrator",570,570,260,260,56938.5,64860.921875,71127.6796875,63696.078125,58.58,0,19.88,39.6,0.73,0.83,1.13,0.44,467,473,408,518,532,491,439,554,461,688,664,597,489,9981.2900390625,7613.900390625,8523.48046875,10087.8193359375,10528.5498046875,9117.9697265625,10258.1396484375,8643.3701171875,11631.08984375,16531.6796875,7234.0400390625,10684.51953125,10512.0400390625,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,57499,73255,9873,7593,8561,10275,10705,9160,10547,8733,9721,16333,7141,10493,10349,NA
"29-NOV-2021",2021-11-29 09:11:55,"2021-11-29","9H 11M 55S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,55909.5,63730.796875,69725.8125,62379.53515625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8841.759765625,6754.68994140625,7592.72998046875,9870.359375,10150.8994140625,8689.7001953125,9873.9404296875,8288.5498046875,10523.6904296875,12499.51953125,5392.64013671875,7844.31982421875,7917.7998046875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,57459,73355,9917,7616,8592,10293,10711,9170,10542,8780,9735,16337,7139,10488,10360,NA
"28-NOV-2021",2021-11-28 15:35:21,"2021-11-28","15H 35M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,58249.125,64686.28125,70733.015625,63412.294921875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,10036.7705078125,7183.2001953125,7910.64526367188,10035.9448242188,10227.6748046875,9106.669921875,10189.7749023438,8660.3203125,11547.4697265625,16409.7998046875,7173.31982421875,10121.3203125,9646.33984375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,58991,73158.5,10044,7262.5,8033.5,10267,10455.5,9188,10508.5,8781,9701,16170,7063,9898.5,9483,NA
"28-NOV-2021",2021-11-28 15:34:12,"2021-11-28","15H 34M 12S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,57177,63566.76953125,69543.2109375,62383.37890625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8296.4501953125,5777.22021484375,6615.26025390625,9869.5302734375,10010.6298828125,8686.3095703125,9798.2294921875,8235.4404296875,10257.009765625,11868.5595703125,5309.0400390625,7343.16015625,7066.83984375,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,58915,73114,10024,7247,8037,10284,10488,9190,10501,8769,9702,16134,7090,9906,9466,NA
"24-NOV-2021",2021-11-24 08:18:38,"2021-11-24","8H 18M 38S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,64063.5,66031.5078125,76706.109375,65142.6328125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9955.740234375,7348.91015625,8305.2099609375,10736.0498046875,11042.3193359375,9293.1201171875,10407.2998046875,8672.75,11635.6103515625,16931.19921875,7397.27978515625,10615.8798828125,10230.4404296875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,63596,77421,9809,7317,8309,10717,11008,9275,10615,8703,9647,16755,7331,10462,10122,NA
"24-NOV-2021",2021-11-24 08:17:41,"2021-11-24","8H 17M 41S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,63181.5,64988.625,75494.72265625,63994.52734375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9203.47509765625,6761.62524414062,7687.99536132812,10515.26953125,10774.2294921875,8870.5,10059.259765625,8332.05517578125,10609.5703125,13474.1201171875,5887.86010742188,8431.2802734375,8140,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,63718,77435.5,9796,7264,8264,10770.5,10986.5,9251,10593,8676,9628.5,16789,7327,10498,10129.5,NA
"23-NOV-2021",2021-11-23 08:31:35,"2021-11-23","8H 31M 35S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,62239.875,65741.9765625,76207.69140625,64579.69921875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,9539.640625,7106.18530273438,8089.8603515625,10667.990234375,11005.7998046875,9146.2197265625,10286.3896484375,8545.0595703125,11566.6796875,16691.1796875,7307.52001953125,10498.400390625,10220.759765625,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,62032,77196.5,9546,7162,8187,10712,11040.5,9284,10678,8727.5,9744,16527,7257,10349,10108.5,NA
"23-NOV-2021",2021-11-23 08:30:27,"2021-11-23","8H 30M 27S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,61260.75,64688.578125,74360.53125,63128.33203125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,8751.970703125,6459.77001953125,7446.72998046875,10406.5400390625,10743.51953125,8729.25,9892.01953125,8184.58984375,10463.7998046875,13082.9599609375,5716.0400390625,8153.2001953125,8002.27978515625,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,62039,77080,9554,7157,8190,10728,11062,9278,10655,8730,9730,16552,7234,10360,10129,NA
"22-NOV-2021",2021-11-22 07:49:59,"2021-11-22","7H 49M 59S","Unknown","2.16.0","Unknown","Unknown",570,570,260,260,64243.5,65791.6328125,77277.1484375,64700.2890625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,518,532,491,439,554,461,688,664,597,489,10072.5400390625,7798.59033203125,8837.3798828125,10858.8896484375,11561.0693359375,9199.330078125,10362.099609375,8642.240234375,11528.259765625,16532.560546875,7271,10975.3603515625,11019.7998046875,570,260,467,473,408,518,532,491,439,554,461,688,664,597,489,63971,78359,10056,7842,8939,10896,11594,9028,10407,8542,9261,16136,7090,10647,10721,NA
