"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","SSC-A_Gain","SSC-H_Gain","FSC-A","FSC-H","SSC-A","SSC-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","yellow green_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","yellow green_AreaScalingFactor","R670-A_Gain","R730-A_Gain","R780-A_Gain","B530-A_Gain","B710-A_Gain","V450-A_Gain","V525-A_Gain","V610-A_Gain","V670-A_Gain","Y590-A_Gain","Y615-A_Gain","Y710-A_Gain","Y780-A_Gain","R670-A","R730-A","R780-A","B530-A","B710-A","V450-A","V525-A","V610-A","V670-A","Y590-A","Y615-A","Y710-A","Y780-A","FSC-W_Gain","SSC-W_Gain","R670-H_Gain","R730-H_Gain","R780-H_Gain","B530-H_Gain","B710-H_Gain","V450-H_Gain","V525-H_Gain","V610-H_Gain","V670-H_Gain","Y590-H_Gain","Y615-H_Gain","Y710-H_Gain","Y780-H_Gain","FSC-W","SSC-W","R670-H","R730-H","R780-H","B530-H","B710-H","V450-H","V525-H","V610-H","V670-H","Y590-H","Y615-H","Y710-H","Y780-H","Time_Gain"
"18-DEC-2020",2020-12-18 12:57:04,"2020-12-18","12H 57M 4S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,79924.640625,64798.58203125,100568.3984375,63928.4453125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13193,10409.830078125,12524.66015625,8434.8798828125,10381.060546875,8062.080078125,8132.759765625,7573.02001953125,10768.439453125,16668,7333.19970703125,11386.7998046875,12137.849609375,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80957,103010,13428,10691,12943,8580,10572,7995,8254,7580,9199,17170,7564,11735,12531,NA
"17-DEC-2020",2020-12-17 08:32:03,"2020-12-17","8H 32M 3S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,77588.01953125,63873.884765625,101841.6328125,62790.42578125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,14192.3505859375,10383.7607421875,12092.1352539062,8771.140625,10162.6201171875,8026.169921875,8153.27978515625,7663.64990234375,10794.66015625,17269.2001953125,7550.099609375,11114.3247070312,11449.5747070312,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,79673,106162.5,14193.5,10493,12284,9099,10552,7562,7852,7276.5,8972,16538,7243,10612,10966,NA
"17-DEC-2020",2020-12-17 08:30:24,"2020-12-17","8H 30M 24S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,75755.28125,62998.814453125,99200.140625,61678.5234375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,12813.0107421875,9542.01513671875,10973.890625,8474.4404296875,9881.830078125,7657.3798828125,7876.259765625,7303.40991210938,10076.4599609375,13731.75,6016.49975585938,8724.599609375,9036,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,78874.5,105187.5,14237,10484,12277.5,9021,10473,7482,7772.5,7167.5,8939,16607.5,7274.5,10631,10987,NA
"16-DEC-2020",2020-12-16 10:38:05,"2020-12-16","10H 38M 5S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,79753.640625,64859.5078125,103056.3828125,63980.60546875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13788.66015625,10615.23046875,12498.5908203125,8666.2197265625,10441.259765625,8071.19970703125,8197.740234375,7647.1201171875,10877.8798828125,17919.44921875,7804.7998046875,11709.44921875,12201.75,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80665,105603,13840,10751,12734,8824,10618,7832,8156,7484,9196,17857,7805,11673,12193,NA
"16-DEC-2020",2020-12-16 10:37:33,"2020-12-16","10H 37M 33S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,78553.6015625,64009.671875,100668.1640625,62617.66015625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13249.8798828125,10227.33984375,12145.4599609375,8444.33984375,10189.2802734375,7754.27978515625,7959.47998046875,7422.5400390625,10278.240234375,14379.2998046875,6330.599609375,9450.8994140625,9925.2001953125,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80483,105357,13855,10767,12773,8819,10618,7801,8101,7476,9190,17808,7780,11660,12193,NA
"15-DEC-2020",2020-12-15 10:26:51,"2020-12-15","10H 26M 51S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,80588.8828125,65406.453125,105110.0625,64705.09765625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13751.5302734375,10496.73046875,12391.150390625,8831.33984375,10518.66015625,8262.7197265625,8386.9794921875,7813.56005859375,10796.939453125,17848.349609375,7786.7998046875,11448,12129.2998046875,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80890,106583,13866,10684,12686,8907,10619,8298,8614,7906,9270,17772,7758,11400,12109,NA
"15-DEC-2020",2020-12-15 10:24:39,"2020-12-15","10H 24M 39S","Unknown","LSRII","1","Administrator",570,570,270,270,79821.28125,64694.875,103742.6640625,63829.46484375,54.76,0,18.05,37.54,0.79,0.86,1.14,0.45,467,473,408,509,524,491,439,554,461,688,664,597,489,13026.310546875,9993.5,11808.1298828125,8710.9404296875,10288.1796875,7904.759765625,8113.3798828125,7498.919921875,10100.3994140625,14194.349609375,6155.099609375,9077.3994140625,9667.349609375,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80966,106654,13722,10611,12587,8909,10566,8216,8539,7827,9232,17493,7593,11220,11925,NA
"14-DEC-2020",2020-12-14 09:14:50,"2020-12-14","9H 14M 50S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,76955.3203125,64254.814453125,100866.390625,63213.53125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13997.220703125,9255.640625,10182.7055664062,8722.98046875,9548.14990234375,8267.2802734375,8421.1796875,7898.48974609375,10828.8603515625,17618.400390625,7710.75,9987.07470703125,9640.7998046875,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,78505.5,104500.5,14045,9393,10385,8980,9821,8338.5,8697,8036.5,9284,16818,7370,9498.5,9202,NA
"14-DEC-2020",2020-12-14 09:13:38,"2020-12-14","9H 13M 38S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,74996.796875,63237.97265625,97530.0234375,61885.58203125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,12580.75,8163.8603515625,9032.0703125,8471,9267.3603515625,7938.9599609375,8181.77978515625,7609.5,10093.5595703125,13752.44921875,5970.14990234375,7701.75,7490.25,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,77764,103228,14068,9385,10409,8919,9745,8309,8664,7985,9297,16763,7346,9522,9221,NA
"11-DEC-2020",2020-12-11 08:36:04,"2020-12-11","8H 36M 4S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,76946.19921875,64066.26171875,101799.0625,63017.904296875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,14283.2001953125,11456.9750976562,13646.4599609375,8822.740234375,10651.9599609375,8210.2802734375,8274.1201171875,7746.86987304688,10921.7700195312,16783.4248046875,7355.25,11929.9497070312,13075.4243164062,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,78788,105701,14351,11617.5,13911,9116,11004,7915,8154,7546,9152,16039.5,7043,11359.5,12499,NA
"11-DEC-2020",2020-12-11 08:34:54,"2020-12-11","8H 34M 54S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,76072.9609375,63303.84765625,99624.984375,62080.56640625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,12720.580078125,10450.1201171875,12253.6904296875,8600,10408.580078125,7907.0400390625,8059.7998046875,7498.919921875,10196.16015625,13171.5,5792.39990234375,9226.349609375,10251.4501953125,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,78777,105053,14350,11595,13897,9095,10968,7899,8143,7507,9124,15989,7040,11343,12438,NA
"10-DEC-2020",2020-12-10 09:14:52,"2020-12-10","9H 14M 52S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,78404.640625,64236.203125,101374.21875,63250.4375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13961.669921875,11413.1298828125,13579.310546875,8651.6005859375,10586.6005859375,8068.919921875,8104.259765625,7587.83984375,10788.9599609375,17199,7552.7998046875,12141.44921875,13341.1494140625,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80043,104910,14115,11650,13922,8903,10906,7716,7929,7325,9093,16982,7471,11962,13186,NA
"10-DEC-2020",2020-12-10 09:13:21,"2020-12-10","9H 13M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,76709.8359375,63193.44921875,97850.8046875,61959.30859375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,12245,9826.810546875,12014.3203125,8421.98046875,10224.5400390625,7665.35986328125,7795.31982421875,7233.2998046875,9980.7001953125,13105.7998046875,5742.89990234375,9037.349609375,10027.7998046875,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,79584,103369,14110,11637,13906,8815,10789,7596,7822,7202,9015,16886,7418,11968,13186,NA
"09-DEC-2020",2020-12-09 13:15:27,"2020-12-09","13H 15M 27S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,80589.26171875,64373.97265625,100874.12890625,63382.935546875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,6220.4599609375,5851.13525390625,6202.2900390625,8464.1201171875,10617.990234375,7934.39990234375,8024.4599609375,7428.80981445312,10107.240234375,13367.474609375,5967,9489.1494140625,10386.2250976562,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,82066.5,104346,13840.5,11792.5,13724,8707,10932,8122,8343,7627,9191,17498,7662,12314,13638,NA
"09-DEC-2020",2020-12-09 13:13:54,"2020-12-09","13H 13M 54S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,80940.7578125,64974.78515625,101853.2421875,64085.35546875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13535.0703125,11314.3798828125,13226.1806640625,8538.080078125,10721.6201171875,8157.83984375,8178.35986328125,7647.1201171875,10737.66015625,16992.44921875,7463.25,11995.6494140625,13245.2998046875,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,81755,104200,14049,11862,13944,8674,10897,8059,8270,7627,9186,17443,7667,12327,13642,NA
"08-DEC-2020",2020-12-08 10:21:36,"2020-12-08","10H 21M 36S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,78232.87890625,63470.013671875,100346.953125,62404.9921875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,12637.6298828125,9773.48486328125,11101.080078125,8709.64990234375,9852.59033203125,7716.08984375,7962.32983398438,7359.26977539062,10011.4794921875,13452.75,5960.25,8543.47509765625,9143.5498046875,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80778.5,105038.5,14112,10784,12488.5,9063.5,10308.5,7617,7966,7289,9009.5,16837,7370.5,10732,11455.5,NA
"08-DEC-2020",2020-12-08 10:21:06,"2020-12-08","10H 21M 6S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,78782.359375,64202.80078125,100628.6015625,63313.7265625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,14051.73046875,10644.4599609375,12242.6298828125,8815.8603515625,10043.9404296875,7975.43994140625,8149.85986328125,7521.7197265625,10689.7802734375,17170.19921875,7524,10986.75,11674.7998046875,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80580,103909,14126,10793,12497,9036,10312,7580,7923,7227,8960,16836,7381,10740,11460,NA
"07-DEC-2020",2020-12-07 13:53:23,"2020-12-07","13H 53M 23S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,81333.6796875,65160,103213.7578125,64375.671875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13539.0205078125,9908.970703125,11135.05078125,8772.8603515625,10060.2802734375,8215.9794921875,8298.0595703125,7783.919921875,10921.2001953125,17103.150390625,7512.2998046875,10561.0498046875,10881.4501953125,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,81997,105210,14040,10397,11736,8901,10221,8235,8523,7859,9388,17487,7699,10795,11151,NA
"07-DEC-2020",2020-12-07 13:50:32,"2020-12-07","13H 50M 32S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,80374.5625,64420.6328125,101399.1640625,63399.3984375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,6447.18994140625,4266.7900390625,4824.5302734375,8580.2197265625,9761,7942.3798828125,8101.97998046875,7553.64013671875,10118.6396484375,13331.25,5974.64990234375,8320.5,8646.75,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,81920,104907,13913,10120,11433,8889,10197,8224,8498,7846,9363,17454,7684,10797,11167,NA
"07-DEC-2020",2020-12-07 13:49:36,"2020-12-07","13H 49M 36S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,80087.66015625,64838.509765625,101560.4140625,63874.546875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13598.2705078125,9931.48486328125,11180.080078125,8605.16015625,9908.919921875,8078.0400390625,8179.5,7679.0400390625,10867.0498046875,16816.4990234375,7425.22485351562,10438.1997070312,10792.7998046875,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,81066.5,104022,14140,10425,11793.5,8769.5,10093,8082,8375,7747,9366,17192,7598.5,10679,11058.5,NA
"07-DEC-2020",2020-12-07 10:13:45,"2020-12-07","10H 13M 45S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,77786.7578125,62951.1484375,100116.0390625,61665.1953125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,12259.220703125,9758.080078125,11546.640625,8630.1005859375,10518.66015625,7536.5400390625,7815.83984375,7322.2197265625,10028.580078125,13131.44921875,5876.099609375,9383.849609375,10569.1494140625,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,81123,106234,14625,12064,14268,9128,11202,7370,7754,7197,9111,16334,7227,11757,13011,NA
"04-DEC-2020",2020-12-04 09:35:32,"2020-12-04","9H 35M 32S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,78224.8984375,63508.48046875,102373.97265625,62496.359375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,12769.560546875,10286.9848632812,12316.1005859375,8771.140625,10470.5,7725.77978515625,8023.31982421875,7407.14990234375,10094.7001953125,13421.25,5896.57470703125,9397.349609375,10369.1245117188,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80724.5,107113,14216,11527.5,13827.5,9130,10916,7779,8183.5,7497,9142,16716,7348,11636,12948,NA
"04-DEC-2020",2020-12-04 09:34:49,"2020-12-04","9H 34M 49S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,78554.359375,64059.212890625,102309.0390625,63196.740234375,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,14148.1103515625,11365.3354492188,13564.30078125,8840.7998046875,10541.8798828125,7953.2099609375,8172.65966796875,7603.7998046875,10743.9301757812,17069.625,7480.7998046875,11916.8994140625,13243.2749023438,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,80450,105799,14252,11580,13883.5,9094.5,10857,7704,8118.5,7441,9123,16756,7348,11668.5,13009,NA
"03-DEC-2020",2020-12-03 08:37:21,"2020-12-03","8H 37M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,79100.0390625,63974.3125,102829.34375,62935.2421875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,14441.990234375,10367.169921875,11642.23046875,8919.060546875,10199.6005859375,8037,8270.7001953125,7725.77978515625,11027.2197265625,17313.75,7607.69970703125,11107.349609375,11288.69921875,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,81091,106916,14468,10480,11833,9234,10549,7675,8059,7439,9231,16592,7297,10612,10833,NA
"03-DEC-2020",2020-12-03 08:36:06,"2020-12-03","8H 36M 6S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,78112.796875,63128.60546875,100853.921875,61933.3046875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,12706.3603515625,9345.7001953125,10336.3603515625,8710.080078125,9963.9599609375,7718.93994140625,8022.1796875,7452.1796875,10156.259765625,13628.69921875,6037.64990234375,8767.7998046875,8890.6494140625,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,81134,106591,14469,10472,11833,9239,10541,7637,8038,7395,9174,16592,7288,10605,10832,NA
"02-DEC-2020",2020-12-02 16:09:16,"2020-12-02","16H 9M 16S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,81881.26171875,65066.337890625,104304.671875,64611.70703125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13722.30078125,11218.7900390625,13422.4956054688,8680.83984375,10782.6806640625,8074.6201171875,8273.5498046875,7708.10986328125,10476.0297851562,14378.1743164062,6324.75,10059.0747070312,11199.1494140625,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,82582.5,105875.5,14068,11641.5,13952,8806.5,10940,8434,8756,8055,9573,17505,7697.5,12252,13624.5,NA
"02-DEC-2020",2020-12-02 16:07:55,"2020-12-02","16H 7M 55S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,82870.78125,65855.41015625,105606.7109375,65372.828125,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13993.6655273438,11491.33984375,13711.240234375,8826.1796875,10977.900390625,8333.3994140625,8462.2197265625,7917.86987304688,11120.7001953125,17475.75,7686.22485351562,12234.599609375,13601.69921875,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,82562.5,105958.5,14080,11668.5,13985.5,8817,10956.5,8414,8760.5,8064,9553,17488,7696,12245.5,13620,NA
"02-DEC-2020",2020-12-02 15:47:06,"2020-12-02","15H 47M 6S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,81637.6796875,64910.33203125,103105.8515625,63467.296875,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13077.3203125,10674.2001953125,12689.7197265625,8601.150390625,10806.900390625,7903.83984375,8122.240234375,7562.240234375,10265.919921875,14269.5,6270.2998046875,10038.1494140625,11028.599609375,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,82511,106506,14217,11719,13973,8856,11121,8379,8732,8059,9514,17418,7632,12283,13536,NA
"02-DEC-2020",2020-12-02 15:46:05,"2020-12-02","15H 46M 5S","Unknown","2.16.0","Unknown","Unknown",570,570,270,270,82377.5390625,65845.8203125,104766.328125,64639.791015625,NA,NA,NA,NA,NA,NA,NA,NA,467,473,408,509,524,491,439,554,461,688,664,597,489,13602.4794921875,11036.7197265625,13110,8727.375,10964.5751953125,8152.47998046875,8296.9599609375,7751.52001953125,10880.7998046875,17392.048828125,7647.07470703125,12270.3745117188,13524.7495117188,570,270,467,473,408,509,524,491,439,554,461,688,664,597,489,82135.5,106294,14216.5,11653.5,13924,8808,11049.5,8338,8695,8018,9494.5,17316,7600,12208,13477,NA
