"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R670-A_Gain","R670-H_Gain","R730-A_Gain","R730-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B710-A_Gain","B710-H_Gain","V450-A_Gain","V450-H_Gain","V525-A_Gain","V525-H_Gain","V610-A_Gain","V610-H_Gain","V670-A_Gain","V670-H_Gain","Y590-A_Gain","Y590-H_Gain","Y615-A_Gain","Y615-H_Gain","Y710-A_Gain","Y710-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R670-A","R670-H","R730-A","R730-H","R780-A","R780-H","B530-A","B530-H","B710-A","B710-H","V450-A","V450-H","V525-A","V525-H","V610-A","V610-H","V670-A","V670-H","Y590-A","Y590-H","Y615-A","Y615-H","Y710-A","Y710-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","yellow green_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","yellow green_AreaScalingFactor"
"18-DEC-2019",2019-12-18 08:29:39,"2019-12-18","8H 29M 39S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,102198.80859375,61237.294921875,109044,67700.63671875,58399.763671875,76109.5,6887.7099609375,7338.5,5546.47998046875,5942,4897.669921875,5243,6520.49975585938,7045,7174.01977539062,7875,6637.01025390625,7112.5,6294.75,6997,6901.88037109375,7572,6941.1201171875,7100.5,5213.69970703125,7057,4965.2998046875,6717,4097.02490234375,5561,3744.89990234375,5065,NA,NA,NA,NA,NA,NA,NA,NA
"17-DEC-2019",2019-12-17 10:17:03,"2019-12-17","10H 17M 3S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,104460,62974.01171875,108351,118707.6015625,60722.34765625,126994,6631.39013671875,7630,5717.35986328125,6470,5068.5498046875,5748,7644.05029296875,8001,7604.9501953125,7903,7106.400390625,7653,7080.48046875,7638,7386.1201171875,7908,7888.3203125,7149,5556.14990234375,7859,5342.85009765625,7431,4516.19970703125,6244,4153.94970703125,5767,NA,NA,NA,NA,NA,NA,NA,NA
"17-DEC-2019",2019-12-17 10:16:21,"2019-12-17","10H 16M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,109724.25,66397.23046875,108309,126026.953125,64979.03125,126386,7552.5400390625,7611,6315.43994140625,6449,5599.8798828125,5739,8026.97534179688,7997,7967.900390625,7891,7636.68017578125,7649.5,7449.84033203125,7633,7807.8603515625,7873.5,8660.5205078125,7145,7869.14990234375,7850,7430.1748046875,7410.5,6249.599609375,6238.5,5756.39990234375,5758,NA,NA,NA,NA,NA,NA,NA,NA
"17-DEC-2019",2019-12-17 08:43:29,"2019-12-17","8H 43M 29S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,105016.5,61284.134765625,112685,122315.00390625,59657.13671875,132984.5,4916.35986328125,7400,4333.85498046875,6174.5,3614.28991699219,5485.5,7547.150390625,8280,7477.02514648438,8224.5,6997.3203125,7385,6919.56005859375,7376,7297.56030273438,7705,7666.92041015625,7193.5,5261.1748046875,7318.5,4947.74975585938,6902,4240.57495117188,5932,3893.39990234375,5427,NA,NA,NA,NA,NA,NA,NA,NA
"16-DEC-2019",2019-12-16 10:22:54,"2019-12-16","10H 22M 54S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,107964.75,65836.9765625,107574,113636.5,63927.73828125,117283,7256.169921875,7248,6247.7998046875,6327,5461.9296875,5560,7548.85009765625,7588,7970.4501953125,7949,7393.68017578125,7436,7323.48046875,7535,7767.3603515625,7854,8705.8798828125,7251,7688.69970703125,7728,7297.19970703125,7347,6330.14990234375,6352,5951.25,5988,NA,NA,NA,NA,NA,NA,NA,NA
"16-DEC-2019",2019-12-16 10:22:09,"2019-12-16","10H 22M 9S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,102702.75,62456.55078125,107857,107289.5546875,60644.23046875,116666,6713.27001953125,7252,5854.419921875,6333,5105.0400390625,5560,7157.85009765625,7590,7649.150390625,7967,6927.1201171875,7433,6945.48046875,7532,7310.5205078125,7866,7850.5205078125,7252,5607.44970703125,7732,5310.89990234375,7361,4619.25,6364,4356.44970703125,5997,NA,NA,NA,NA,NA,NA,NA,NA
"16-DEC-2019",2019-12-16 09:03:40,"2019-12-16","9H 3M 40S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,108936.75,64737.75390625,110324,126766.640625,64966.81640625,127413,7593.4501953125,7225,6446.76025390625,6209,5605.10986328125,5422,8077.52001953125,8033,8382.8798828125,8279,6084,7139,6064.19970703125,7286,6483.599609375,7642,7214.39990234375,7147,7267.47998046875,7336,6911.080078125,6988,6054.83984375,6105,5645.64013671875,5706,NA,NA,NA,NA,NA,NA,NA,NA
"16-DEC-2019",2019-12-16 09:03:00,"2019-12-16","9H 3M 0S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,104026.875,61550.16015625,110960,120836.76171875,61879.02734375,127547,6745.75512695312,7240,5751.1201171875,6244,5069.89501953125,5461,7728.16015625,8063,7873.35986328125,8295.5,4477.05004882812,7139,4729.94995117188,7296,4918.05004882812,7664.5,5598.89990234375,7216.5,4112.90014648438,7347,3874.19995117188,6995.5,3627.35998535156,6168.5,3241.0400390625,5776,NA,NA,NA,NA,NA,NA,NA,NA
"13-DEC-2019",2019-12-13 17:44:42,"2019-12-13","17H 44M 42S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,104804.25,63604.10546875,108191,118198.9609375,64234.5546875,120201,7378.6201171875,7524,6711.81005859375,6908,6003.14990234375,6170,7487.919921875,7511,7824.9599609375,7929,5867.099609375,7532,5840.099609375,7583,6166.7998046875,7875,6426.89990234375,7145,5892.47998046875,8230,5463.47998046875,7673,4814.919921875,6736,4650.7998046875,6499,NA,NA,NA,NA,NA,NA,NA,NA
"13-DEC-2019",2019-12-13 16:44:01,"2019-12-13","16H 44M 1S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,103882.5,63026.5,108336,116545,62464.412109375,121983.5,7291.6650390625,7520.5,6879.2099609375,7125.5,6198.4501953125,6427,7291.68017578125,7525,8049.36010742188,8101,5816.24975585938,7553,5772.14965820312,7545,6118.19970703125,7937,6427.34985351562,7314.5,5813.5,8197,5444.1201171875,7656,4893.23974609375,6896,4819.53979492188,6784.5,56,0,19.8,38.5,0.93,0.88,0.9,0.44
"13-DEC-2019",2019-12-13 16:30:00,"2019-12-13","16H 30M 0S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,105022.5,64527.703125,106468,122357.8359375,65605.0625,121649,7414.89013671875,7540,7173.08984375,7287,6434.669921875,6540,7516.080078125,7504,8023.83984375,7994,1011.59997558594,3064,1039.5,3305,1132.19995117188,3503,2043,4393,1310.31994628906,5731,1363.11999511719,5706,1206.47998046875,5173,1141.35998535156,4967,NA,NA,NA,NA,NA,NA,NA,NA
"13-DEC-2019",2019-12-13 09:17:12,"2019-12-13","9H 17M 12S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,106771.125,61930.30078125,113091.5,113996.95703125,61075.060546875,123172.5,6879.67504882812,7247,6246.34497070312,6599,5531.64013671875,5958,7520.47998046875,7911,8241.2001953125,8506.5,5600.69970703125,6986.5,5659.19970703125,7096.5,5880.14965820312,7396,6582.14965820312,7122,5161.64013671875,7695,4847.47998046875,7242,4558.17993164062,6734,4287.13989257812,6506,NA,NA,NA,NA,NA,NA,NA,NA
"12-DEC-2019",2019-12-12 08:52:35,"2019-12-12","8H 52M 35S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,107835,64776.583984375,109114,115743.76171875,64644.390625,117831.5,7549.27514648438,7175,6818.29516601562,6564,6228.2099609375,6017,7758.9599609375,7718,8524.5595703125,8441.5,6042.599609375,6918,5955.2998046875,6995,6348.14965820312,7316,7241.39990234375,7105.5,7390.01977539062,7508,6963.43994140625,7078.5,6524.09985351562,6618,6363.49975585938,6477,NA,NA,NA,NA,NA,NA,NA,NA
"12-DEC-2019",2019-12-12 08:51:59,"2019-12-12","8H 51M 59S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,106701.75,64330.75,109707,111827.7578125,64242.99609375,115098,7426.05029296875,7069,6682.05029296875,6444,6114.75,5913,7648.080078125,7683,8451.51953125,8463,5924.69970703125,6864,5822.099609375,6928,6192,7245,7119.89990234375,7088,7348.8798828125,7535,6927.35986328125,7116,6469.31982421875,6639,6329.83984375,6509,NA,NA,NA,NA,NA,NA,NA,NA
"11-DEC-2019",2019-12-11 08:43:55,"2019-12-11","8H 43M 55S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,109185.75,64848.80859375,110333,112834.4765625,64799.359375,114827,7750.6201171875,7389,7108.919921875,6871,6417.93017578125,6230,7864.56005859375,7796,8790.3203125,8677,6194.69970703125,7498,6093.89990234375,7541,6526.7998046875,7941,7278.2998046875,7324,7145.60009765625,7165,6725.83984375,6764,6439.39990234375,6445,6297.27978515625,6328,NA,NA,NA,NA,NA,NA,NA,NA
"11-DEC-2019",2019-12-11 08:42:46,"2019-12-11","8H 42M 46S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,108352.5,64754.046875,110400,111693.1171875,64716.1953125,114007,7712.490234375,7346,7050.330078125,6813,6393.75,6191,7810.8798828125,7776,8738.400390625,8665,6154.19970703125,7493,6057.89990234375,7529,6436.7998046875,7917,7235.099609375,7336,7077.83984375,7157,6665.56005859375,6779,6377.7998046875,6452,6245.35986328125,6329,NA,NA,NA,NA,NA,NA,NA,NA
"10-DEC-2019",2019-12-10 08:51:37,"2019-12-10","8H 51M 37S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,112470.75,65044.12109375,113546,121999.6796875,65126.5703125,123548,7913.3701171875,7730,7500.4501953125,7411,6762.0302734375,6712,8171.68017578125,8057,9129.1201171875,8947,6073.19970703125,7458,5976.89990234375,7514,6459.2998046875,7965,7365.599609375,7418,7190.47998046875,7206,6790.080078125,6814,6643.1201171875,6618,6533.56005859375,6534,NA,NA,NA,NA,NA,NA,NA,NA
"10-DEC-2019",2019-12-10 08:51:03,"2019-12-10","8H 51M 3S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,112402.5,65031.71484375,113605,118823.7578125,65094.453125,120853,7848.27001953125,7662,7413.9599609375,7325,6666.240234375,6596,8103.0400390625,8038,9100.080078125,8959,6036.2998046875,7455,5941.7998046875,7511,6381.89990234375,7951,7309.7998046875,7427,7124.0400390625,7206,6710.43994140625,6819,6579.759765625,6619,6442.47998046875,6541,NA,NA,NA,NA,NA,NA,NA,NA
"09-DEC-2019",2019-12-09 09:04:45,"2019-12-09","9H 4M 45S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,111581.625,64865.359375,112913.5,122339.80078125,64982.251953125,124203.5,7616.7001953125,7295,7112.17504882812,6894,6528.60009765625,6343,8114.47998046875,8026,8891.9599609375,8720.5,6094.7998046875,7325,6006.599609375,7400,6451.19970703125,7807.5,7255.7998046875,7270.5,7443.919921875,7566,7024.60009765625,7132.5,6626.39990234375,6711,6593.17993164062,6706.5,NA,NA,NA,NA,NA,NA,NA,NA
"09-DEC-2019",2019-12-09 09:04:04,"2019-12-09","9H 4M 4S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,111325.125,64949.8671875,112972,120592.12109375,65021.7109375,123420,7545.08984375,7198,7029.40502929688,6792,6454.2001953125,6259,8073.1201171875,8009.5,8844,8723.5,6057,7345,5978.24975585938,7406.5,6367.0498046875,7832,7148.69970703125,7260,7324.68017578125,7574,6858.05981445312,7117.5,6490.21997070312,6703,6448.86010742188,6678.5,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"06-DEC-2019",2019-12-06 08:31:01,"2019-12-06","8H 31M 1S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,110245.875,64246.1640625,112562.5,114634.51953125,64083.125,118019.5,7766.89501953125,7439,7361.8798828125,7134,6772.72509765625,6584,7808.23974609375,7820,8913.51953125,8873,5885.5498046875,6678.5,5856.74975585938,6811,6351.2998046875,7231,7218,7099.5,7334.7998046875,7312.5,6941.43994140625,6915,6814.93994140625,6773.5,6759.49975585938,6738,NA,NA,NA,NA,NA,NA,NA,NA
"06-DEC-2019",2019-12-06 08:30:22,"2019-12-06","8H 30M 22S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,104462.625,60876.595703125,112669,106463.71875,59591.1953125,117731.5,7167.51025390625,7438,6806.205078125,7158.5,6276.56982421875,6606,7359,7784,8417.64013671875,8862,4785.2998046875,6653,5040.89990234375,6775,5404.5,7196,6212.69970703125,7112,5225.65991210938,7294,4922.27978515625,6902,4823.72021484375,6786,4847.919921875,6774,NA,NA,NA,NA,NA,NA,NA,NA
"05-DEC-2019",2019-12-05 08:31:59,"2019-12-05","8H 31M 59S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,107812.5,64939.82421875,110214,114306.71875,65196.63671875,115527,7544.16015625,7195,7194.47998046875,6960,6680.18994140625,6486,7586.47998046875,7524,8918.7998046875,8775,5931.89990234375,6820,5887.7998046875,6925,6322.5,7382,7108.19970703125,7058,6603.52001953125,6708,6204.43994140625,6281,6212.7998046875,6298,6217.64013671875,6320,NA,NA,NA,NA,NA,NA,NA,NA
"05-DEC-2019",2019-12-05 08:31:47,"2019-12-05","8H 31M 47S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,105188.625,64013.005859375,107537.5,109903.640625,64605.3203125,110552,7559.0400390625,7297.5,7239.58520507812,7071.5,6729.94506835938,6599,7441.27978515625,7415,8722.5595703125,8679,5873.39990234375,6775,5836.5,6889,6303.14965820312,7301,7116.74975585938,7071,6704.05981445312,6681,6309.16015625,6288.5,6294.19995117188,6260,6315.31982421875,6296.5,NA,NA,NA,NA,NA,NA,NA,NA
"04-DEC-2019",2019-12-04 09:23:51,"2019-12-04","9H 23M 51S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,112762.875,65542.1875,113034.5,112565.640625,65656.3125,112492.5,7964.52001953125,7822,7832.4599609375,7746,7278.18017578125,7224,7802.52001953125,7611,9129.1201171875,8887,6069.599609375,7144,6040.34985351562,7268.5,6487.19970703125,7676,7309.7998046875,7217,7556.1201171875,7680,7126.01977539062,7266.5,7072.56005859375,7172,7116.1201171875,7225,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"04-DEC-2019",2019-12-04 09:22:52,"2019-12-04","9H 22M 52S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,112065.75,65651.0078125,112653,114717.6796875,65853.9375,115197,7964.52001953125,7790,7835.25,7727,7280.97021484375,7199,7838.16015625,7658,9085.1201171875,8841,6074.099609375,7159,6058.7998046875,7301,6467.39990234375,7688,7271.099609375,7220,7478.23974609375,7652,7045.7197265625,7231,6988.9599609375,7160,7017.1201171875,7196,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"03-DEC-2019",2019-12-03 08:45:46,"2019-12-03","8H 45M 46S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,110946,65309.09375,111433,116984.5625,65360.6640625,118158,7991.490234375,7831,7397.22021484375,7339,6614.16015625,6586,7901.52001953125,7764,8797.3603515625,8614,6087.599609375,7171,6105.599609375,7356,6480,7683,7355.69970703125,7281,7517.39990234375,7528,7081.7998046875,7089,6628.60009765625,6617,6318.39990234375,6337,54.16,0,17.94,38.4,0.93,0.88,0.9,0.44
"03-DEC-2019",2019-12-03 08:44:44,"2019-12-03","8H 44M 44S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,105187.5,61847.1484375,111427,107167.28125,60817.49609375,116185,6890.3701171875,7841,6189.14990234375,7358,5528.85009765625,6574,7340.080078125,7752,8206,8623,4238.10009765625,7146,4120.19970703125,7338,4671.89990234375,7688,5373.89990234375,7285,5413.31982421875,7536,5101.35986328125,7081,4772.68017578125,6621,4556.64013671875,6337,NA,NA,NA,NA,NA,NA,NA,NA
"02-DEC-2019",2019-12-02 12:52:08,"2019-12-02","12H 52M 8S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,107900.25,65941.375,107390.5,113717.5625,66110.0234375,113280,8015.205078125,7805,7379.55029296875,7277,6637.41015625,6568,7716.7197265625,7491,8679,8365.5,6099.2998046875,7479,6003,7530.5,6494.39990234375,8006,7310.69970703125,7396.5,7129.97998046875,7276.5,6753.56005859375,6883.5,6285.17993164062,6412.5,6135.13989257812,6273.5,54.2,0,17.94,38,0.93,0.88,0.9,0.44
